hour,de_node_1,de_node_2,de_node_3
1681,0.19891,0.18457,0.14886
1682,0.19891,0.18457,0.14886
1683,0.22797,0.21154,0.17061
1684,0.25905,0.24039,0.19387
1685,0.25905,0.24039,0.19387
1686,0.28901,0.26818,0.21629
1687,0.32041,0.29732,0.23979
1688,0.32041,0.29732,0.23979
1689,0.34672,0.32174,0.25948
1690,0.37384,0.34691,0.27978
1691,0.37384,0.34691,0.27978
1692,0.44306,0.41114,0.33159
1693,0.51596,0.47878,0.38614
1694,0.51596,0.47878,0.38614
1695,0.51657,0.47935,0.38660
1696,0.51717,0.47991,0.38705
1697,0.51717,0.47991,0.38705
1698,0.50721,0.47066,0.37959
1699,0.49729,0.46146,0.37217
1700,0.49729,0.46146,0.37217
1701,0.50803,0.47142,0.38021
1702,0.51883,0.48145,0.38829
1703,0.51883,0.48145,0.38829
1704,0.50742,0.47086,0.37975
1705,0.49608,0.46034,0.37127
1706,0.49608,0.46034,0.37127
1707,0.51741,0.48013,0.38723
1708,0.53898,0.50014,0.40337
1709,0.53898,0.50014,0.40337
1710,0.54758,0.50812,0.40981
1711,0.55621,0.51613,0.41627
1712,0.55621,0.51613,0.41627
1713,0.69708,0.64685,0.52170
1714,0.84092,0.78033,0.62935
1715,0.84092,0.78033,0.62935
1716,0.89068,0.82650,0.66658
1717,0.93998,0.87225,0.70348
1718,0.93998,0.87225,0.70348
1719,0.94784,0.87955,0.70936
1720,0.95568,0.88682,0.71523
1721,0.95568,0.88682,0.71523
1722,0.92066,0.85433,0.68902
1723,0.88535,0.82156,0.66260
1724,0.88535,0.82156,0.66260
1725,0.91521,0.84927,0.68494
1726,0.94487,0.87679,0.70714
1727,0.94487,0.87679,0.70714
1728,0.91512,0.84918,0.68488
1729,0.88517,0.82139,0.66246
1730,0.88517,0.82139,0.66246
1731,0.86054,0.79853,0.64403
1732,0.83583,0.77561,0.62554
1733,0.83583,0.77561,0.62554
1734,0.78108,0.72480,0.58456
1735,0.72633,0.67400,0.54359
1736,0.72633,0.67400,0.54359
1737,0.76583,0.71064,0.57314
1738,0.80536,0.74733,0.60273
1739,0.80536,0.74733,0.60273
1740,0.85563,0.79398,0.64036
1741,0.90560,0.84035,0.67775
1742,0.90560,0.84035,0.67775
1743,0.98469,0.91374,0.73694
1744,1.06158,0.98508,0.79448
1745,1.06158,0.98508,0.79448
1746,1.06210,0.98557,0.79488
1747,1.06263,0.98606,0.79527
1748,1.06263,0.98606,0.79527
1749,0.95381,0.88508,0.71383
1750,0.84129,0.78067,0.62962
1751,0.84129,0.78067,0.62962
1752,0.70601,0.65514,0.52838
1753,0.57309,0.53179,0.42890
1754,0.57309,0.53179,0.42890
1755,0.51881,0.48143,0.38828
1756,0.46599,0.43241,0.34874
1757,0.46599,0.43241,0.34874
1758,0.46941,0.43559,0.35131
1759,0.47285,0.43878,0.35388
1760,0.47285,0.43878,0.35388
1761,0.58165,0.53974,0.43531
1762,0.69496,0.64489,0.52011
1763,0.69496,0.64489,0.52011
1764,0.69443,0.64439,0.51971
1765,0.69389,0.64389,0.51930
1766,0.69389,0.64389,0.51930
1767,0.62827,0.58300,0.47020
1768,0.56380,0.52318,0.42195
1769,0.56380,0.52318,0.42195
1770,0.56020,0.51983,0.41925
1771,0.55660,0.51649,0.41656
1772,0.55660,0.51649,0.41656
1773,0.49656,0.46078,0.37163
1774,0.43850,0.40690,0.32817
1775,0.43850,0.40690,0.32817
1776,0.36693,0.34049,0.27461
1777,0.30032,0.27868,0.22476
1778,0.30032,0.27868,0.22476
1779,0.28477,0.26425,0.21312
1780,0.26958,0.25016,0.20175
1781,0.26958,0.25016,0.20175
1782,0.25597,0.23753,0.19157
1783,0.24270,0.22521,0.18164
1784,0.24270,0.22521,0.18164
1785,0.28724,0.26654,0.21497
1786,0.33510,0.31095,0.25079
1787,0.33510,0.31095,0.25079
1788,0.36044,0.33447,0.26975
1789,0.38649,0.35864,0.28925
1790,0.38649,0.35864,0.28925
1791,0.36908,0.34248,0.27622
1792,0.35197,0.32661,0.26342
1793,0.35197,0.32661,0.26342
1794,0.27130,0.25175,0.20304
1795,0.20046,0.18601,0.15002
1796,0.20046,0.18601,0.15002
1797,0.21722,0.20157,0.16257
1798,0.23468,0.21777,0.17564
1799,0.23468,0.21777,0.17564
1800,0.25855,0.23992,0.19350
1801,0.28351,0.26308,0.21218
1802,0.28351,0.26308,0.21218
1803,0.28202,0.26170,0.21107
1804,0.28054,0.26032,0.20995
1805,0.28054,0.26032,0.20995
1806,0.29296,0.27185,0.21925
1807,0.30562,0.28360,0.22873
1808,0.30562,0.28360,0.22873
1809,0.31459,0.29192,0.23544
1810,0.32367,0.30035,0.24223
1811,0.32367,0.30035,0.24223
1812,0.38444,0.35674,0.28772
1813,0.44897,0.41662,0.33601
1814,0.44897,0.41662,0.33601
1815,0.42493,0.39431,0.31801
1816,0.40133,0.37241,0.30036
1817,0.40133,0.37241,0.30036
1818,0.40140,0.37248,0.30041
1819,0.40146,0.37254,0.30046
1820,0.40146,0.37254,0.30046
1821,0.42406,0.39350,0.31737
1822,0.44706,0.41485,0.33458
1823,0.44706,0.41485,0.33458
1824,0.41210,0.38241,0.30842
1825,0.37814,0.35089,0.28300
1826,0.37814,0.35089,0.28300
1827,0.31683,0.29400,0.23712
1828,0.26016,0.24141,0.19470
1829,0.26016,0.24141,0.19470
1830,0.24771,0.22986,0.18539
1831,0.23557,0.21859,0.17630
1832,0.23557,0.21859,0.17630
1833,0.19991,0.18550,0.14961
1834,0.16743,0.15537,0.12531
1835,0.16743,0.15537,0.12531
1836,0.18948,0.17583,0.14181
1837,0.21308,0.19773,0.15947
1838,0.21308,0.19773,0.15947
1839,0.23672,0.21967,0.17716
1840,0.26160,0.24275,0.19578
1841,0.26160,0.24275,0.19578
1842,0.29351,0.27236,0.21966
1843,0.32703,0.30346,0.24475
1844,0.32703,0.30346,0.24475
1845,0.37084,0.34412,0.27754
1846,0.41670,0.38667,0.31186
1847,0.41670,0.38667,0.31186
1848,0.45436,0.42162,0.34004
1849,0.49303,0.45750,0.36898
1850,0.49303,0.45750,0.36898
1851,0.49724,0.46141,0.37213
1852,0.50146,0.46533,0.37529
1853,0.50146,0.46533,0.37529
1854,0.55099,0.51129,0.41236
1855,0.60160,0.55826,0.45024
1856,0.60160,0.55826,0.45024
1857,0.64184,0.59559,0.48035
1858,0.68247,0.63329,0.51076
1859,0.68247,0.63329,0.51076
1860,0.73699,0.68389,0.55156
1861,0.79174,0.73469,0.59254
1862,0.79174,0.73469,0.59254
1863,0.69209,0.64222,0.51796
1864,0.59395,0.55115,0.44451
1865,0.59395,0.55115,0.44451
1866,0.50500,0.46861,0.37794
1867,0.42017,0.38989,0.31445
1868,0.42017,0.38989,0.31445
1869,0.41139,0.38175,0.30789
1870,0.40268,0.37367,0.30137
1871,0.40268,0.37367,0.30137
1872,0.39736,0.36873,0.29739
1873,0.39207,0.36382,0.29343
1874,0.39207,0.36382,0.29343
1875,0.39647,0.36790,0.29672
1876,0.40089,0.37201,0.30003
1877,0.40089,0.37201,0.30003
1878,0.49962,0.46362,0.37392
1879,0.60414,0.56061,0.45214
1880,0.60414,0.56061,0.45214
1881,0.69871,0.64836,0.52291
1882,0.79457,0.73731,0.59465
1883,0.79457,0.73731,0.59465
1884,0.86469,0.80238,0.64713
1885,0.93414,0.86683,0.69911
1886,0.93414,0.86683,0.69911
1887,0.82635,0.76680,0.61844
1888,0.71771,0.66599,0.53713
1889,0.71771,0.66599,0.53713
1890,0.64514,0.59866,0.48282
1891,0.57381,0.53246,0.42944
1892,0.57381,0.53246,0.42944
1893,0.60479,0.56122,0.45263
1894,0.63608,0.59025,0.47604
1895,0.63608,0.59025,0.47604
1896,0.65501,0.60781,0.49021
1897,0.67401,0.62544,0.50443
1898,0.67401,0.62544,0.50443
1899,0.66185,0.61416,0.49533
1900,0.64973,0.60291,0.48626
1901,0.64973,0.60291,0.48626
1902,0.61042,0.56644,0.45684
1903,0.57158,0.53039,0.42777
1904,0.57158,0.53039,0.42777
1905,0.56205,0.52155,0.42063
1906,0.55255,0.51274,0.41353
1907,0.55255,0.51274,0.41353
1908,0.52188,0.48428,0.39058
1909,0.49168,0.45625,0.36797
1910,0.49168,0.45625,0.36797
1911,0.44209,0.41024,0.33086
1912,0.39424,0.36583,0.29505
1913,0.39424,0.36583,0.29505
1914,0.35152,0.32619,0.26308
1915,0.31074,0.28835,0.23256
1916,0.31074,0.28835,0.23256
1917,0.26691,0.24767,0.19975
1918,0.22619,0.20990,0.16928
1919,0.22619,0.20990,0.16928
1920,0.18056,0.16755,0.13513
1921,0.14081,0.13066,0.10538
1922,0.14081,0.13066,0.10538
1923,0.10097,0.09370,0.07557
1924,0.07202,0.06683,0.05390
1925,0.07202,0.06683,0.05390
1926,0.06492,0.06024,0.04859
1927,0.05922,0.05495,0.04432
1928,0.05922,0.05495,0.04432
1929,0.05850,0.05428,0.04378
1930,0.05780,0.05364,0.04326
1931,0.05780,0.05364,0.04326
1932,0.06768,0.06280,0.05065
1933,0.08160,0.07572,0.06107
1934,0.08160,0.07572,0.06107
1935,0.08043,0.07463,0.06019
1936,0.07928,0.07357,0.05933
1937,0.07928,0.07357,0.05933
1938,0.08263,0.07668,0.06184
1939,0.08616,0.07995,0.06448
1940,0.08616,0.07995,0.06448
1941,0.13135,0.12189,0.09830
1942,0.19211,0.17827,0.14377
1943,0.19211,0.17827,0.14377
1944,0.22847,0.21201,0.17099
1945,0.26804,0.24873,0.20060
1946,0.26804,0.24873,0.20060
1947,0.28899,0.26816,0.21628
1948,0.31063,0.28825,0.23248
1949,0.31063,0.28825,0.23248
1950,0.33674,0.31248,0.25202
1951,0.36370,0.33749,0.27219
1952,0.36370,0.33749,0.27219
1953,0.37705,0.34988,0.28218
1954,0.39058,0.36243,0.29231
1955,0.39058,0.36243,0.29231
1956,0.33067,0.30685,0.24748
1957,0.27492,0.25511,0.20575
1958,0.27492,0.25511,0.20575
1959,0.21101,0.19581,0.15792
1960,0.15605,0.14481,0.11679
1961,0.15605,0.14481,0.11679
1962,0.09753,0.09050,0.07299
1963,0.06147,0.05704,0.04601
1964,0.06147,0.05704,0.04601
1965,0.06283,0.05830,0.04702
1966,0.06426,0.05963,0.04809
1967,0.06426,0.05963,0.04809
1968,0.08788,0.08155,0.06577
1969,0.12211,0.11332,0.09139
1970,0.12211,0.11332,0.09139
1971,0.15004,0.13923,0.11229
1972,0.18186,0.16875,0.13610
1973,0.18186,0.16875,0.13610
1974,0.20936,0.19427,0.15668
1975,0.23894,0.22172,0.17882
1976,0.23894,0.22172,0.17882
1977,0.22534,0.20910,0.16864
1978,0.21215,0.19686,0.15877
1979,0.21215,0.19686,0.15877
1980,0.23457,0.21766,0.17555
1981,0.25811,0.23951,0.19317
1982,0.25811,0.23951,0.19317
1983,0.25715,0.23862,0.19245
1984,0.25619,0.23773,0.19173
1985,0.25619,0.23773,0.19173
1986,0.31078,0.28839,0.23259
1987,0.36979,0.34315,0.27675
1988,0.36979,0.34315,0.27675
1989,0.36268,0.33655,0.27143
1990,0.35563,0.33000,0.26615
1991,0.35563,0.33000,0.26615
1992,0.30419,0.28227,0.22766
1993,0.25626,0.23779,0.19178
1994,0.25626,0.23779,0.19178
1995,0.21635,0.20077,0.16192
1996,0.17998,0.16701,0.13470
1997,0.17998,0.16701,0.13470
1998,0.19374,0.17978,0.14500
1999,0.20808,0.19309,0.15573
2000,0.20808,0.19309,0.15573
2001,0.15938,0.14790,0.11928
2002,0.11861,0.11006,0.08877
2003,0.11861,0.11006,0.08877
2004,0.11556,0.10723,0.08649
2005,0.11257,0.10446,0.08425
2006,0.11257,0.10446,0.08425
2007,0.14463,0.13421,0.10824
2008,0.18235,0.16921,0.13647
2009,0.18235,0.16921,0.13647
2010,0.25024,0.23221,0.18728
2011,0.32851,0.30484,0.24585
2012,0.32851,0.30484,0.24585
2013,0.35892,0.33306,0.26862
2014,0.39037,0.36224,0.29215
2015,0.39037,0.36224,0.29215
2016,0.37918,0.35186,0.28378
2017,0.36812,0.34159,0.27550
2018,0.36812,0.34159,0.27550
2019,0.31256,0.29003,0.23392
2020,0.26090,0.24210,0.19526
2021,0.26090,0.24210,0.19526
2022,0.21946,0.20365,0.16424
2023,0.18174,0.16864,0.13601
2024,0.18174,0.16864,0.13601
2025,0.10436,0.09684,0.07810
2026,0.05966,0.05536,0.04465
2027,0.05966,0.05536,0.04465
2028,0.05903,0.05478,0.04418
2029,0.05843,0.05422,0.04373
2030,0.05843,0.05422,0.04373
2031,0.09351,0.08677,0.06998
2032,0.15380,0.14272,0.11511
2033,0.15380,0.14272,0.11511
2034,0.24962,0.23163,0.18682
2035,0.36806,0.34154,0.27545
2036,0.36806,0.34154,0.27545
2037,0.44552,0.41342,0.33343
2038,0.52756,0.48955,0.39483
2039,0.52756,0.48955,0.39483
2040,0.56662,0.52579,0.42406
2041,0.60628,0.56260,0.45374
2042,0.60628,0.56260,0.45374
2043,0.53277,0.49438,0.39872
2044,0.46173,0.42846,0.34555
2045,0.46173,0.42846,0.34555
2046,0.43037,0.39936,0.32209
2047,0.39975,0.37095,0.29918
2048,0.39975,0.37095,0.29918
2049,0.43380,0.40254,0.32465
2050,0.46874,0.43496,0.35080
2051,0.46874,0.43496,0.35080
2052,0.43586,0.40446,0.32620
2053,0.40378,0.37468,0.30219
2054,0.40378,0.37468,0.30219
2055,0.40689,0.37757,0.30451
2056,0.41000,0.38046,0.30685
2057,0.41000,0.38046,0.30685
2058,0.36348,0.33729,0.27203
2059,0.31913,0.29614,0.23884
2060,0.31913,0.29614,0.23884
2061,0.33660,0.31234,0.25191
2062,0.35444,0.32890,0.26526
2063,0.35444,0.32890,0.26526
2064,0.37298,0.34611,0.27914
2065,0.39188,0.36364,0.29328
2066,0.39188,0.36364,0.29328
2067,0.40084,0.37196,0.29999
2068,0.40987,0.38033,0.30674
2069,0.40987,0.38033,0.30674
2070,0.43017,0.39917,0.32194
2071,0.45079,0.41831,0.33737
2072,0.45079,0.41831,0.33737
2073,0.53577,0.49716,0.40097
2074,0.62426,0.57928,0.46719
2075,0.62426,0.57928,0.46719
2076,0.66300,0.61523,0.49619
2077,0.70206,0.65147,0.52542
2078,0.70206,0.65147,0.52542
2079,0.67513,0.62648,0.50527
2080,0.64833,0.60162,0.48521
2081,0.64833,0.60162,0.48521
2082,0.51020,0.47343,0.38183
2083,0.38158,0.35408,0.28557
2084,0.38158,0.35408,0.28557
2085,0.38238,0.35483,0.28617
2086,0.38318,0.35557,0.28677
2087,0.38318,0.35557,0.28677
2088,0.39434,0.36592,0.29512
2089,0.40561,0.37638,0.30356
2090,0.40561,0.37638,0.30356
2091,0.36502,0.33872,0.27318
2092,0.32609,0.30259,0.24404
2093,0.32609,0.30259,0.24404
2094,0.26254,0.24363,0.19649
2095,0.20553,0.19073,0.15382
2096,0.20553,0.19073,0.15382
2097,0.17651,0.16379,0.13210
2098,0.15005,0.13924,0.11230
2099,0.15005,0.13924,0.11230
2100,0.15309,0.14206,0.11457
2101,0.15616,0.14491,0.11687
2102,0.15616,0.14491,0.11687
2103,0.10594,0.09831,0.07929
2104,0.07091,0.06580,0.05307
2105,0.07091,0.06580,0.05307
2106,0.05136,0.04766,0.03844
2107,0.06179,0.05734,0.04625
2108,0.06179,0.05734,0.04625
2109,0.05545,0.05146,0.04150
2110,0.10362,0.09615,0.07755
2111,0.10362,0.09615,0.07755
2112,0.10362,0.09615,0.07755
2113,0.10362,0.09615,0.07755
2114,0.27449,0.25471,0.20543
2115,0.27449,0.25471,0.20543
2116,0.33412,0.31005,0.25006
2117,0.39843,0.36972,0.29819
2118,0.39843,0.36972,0.29819
2119,0.42797,0.39713,0.32029
2120,0.45820,0.42519,0.34292
2121,0.45820,0.42519,0.34292
2122,0.43521,0.40385,0.32571
2123,0.41261,0.38288,0.30880
2124,0.41261,0.38288,0.30880
2125,0.41919,0.38898,0.31372
2126,0.42580,0.39512,0.31867
2127,0.42580,0.39512,0.31867
2128,0.39247,0.36419,0.29373
2129,0.36014,0.33419,0.26953
2130,0.36014,0.33419,0.26953
2131,0.35021,0.32497,0.26210
2132,0.34039,0.31586,0.25475
2133,0.34039,0.31586,0.25475
2134,0.32440,0.30103,0.24278
2135,0.30874,0.28649,0.23106
2136,0.30874,0.28649,0.23106
2137,0.37407,0.34712,0.27996
2138,0.44400,0.41201,0.33229
2139,0.44400,0.41201,0.33229
2140,0.47663,0.44228,0.35671
2141,0.50993,0.47318,0.38163
2142,0.50993,0.47318,0.38163
2143,0.50332,0.46705,0.37668
2144,0.49673,0.46094,0.37175
2145,0.49673,0.46094,0.37175
2146,0.58588,0.54366,0.43847
2147,0.67795,0.62910,0.50737
2148,0.67795,0.62910,0.50737
2149,0.64672,0.60012,0.48400
2150,0.61571,0.57135,0.46080
2151,0.61571,0.57135,0.46080
2152,0.59340,0.55064,0.44410
2153,0.57125,0.53009,0.42753
2154,0.57125,0.53009,0.42753
2155,0.49972,0.46371,0.37399
2156,0.43092,0.39987,0.32250
2157,0.43092,0.39987,0.32250
2158,0.50236,0.46616,0.37596
2159,0.57672,0.53517,0.43162
2160,0.57672,0.53517,0.43162
2161,0.59235,0.54967,0.44331
2162,0.60806,0.56424,0.45507
2163,0.60806,0.56424,0.45507
2164,0.61415,0.56990,0.45963
2165,0.62025,0.57556,0.46420
2166,0.62025,0.57556,0.46420
2167,0.63066,0.58522,0.47198
2168,0.64109,0.59490,0.47979
2169,0.64109,0.59490,0.47979
2170,0.71396,0.66252,0.53433
2171,0.78745,0.73071,0.58933
2172,0.78745,0.73071,0.58933
2173,0.77723,0.72122,0.58168
2174,0.76700,0.71174,0.57402
2175,0.76700,0.71174,0.57402
2176,0.78696,0.73025,0.58896
2177,0.80691,0.74877,0.60389
2178,0.80691,0.74877,0.60389
2179,0.63037,0.58495,0.47177
2180,0.46187,0.42859,0.34566
2181,0.46187,0.42859,0.34566
2182,0.42379,0.39326,0.31717
2183,0.38683,0.35896,0.28950
2184,0.38683,0.35896,0.28950
2185,0.35983,0.33390,0.26929
2186,0.33358,0.30954,0.24965
2187,0.33358,0.30954,0.24965
2188,0.29674,0.27536,0.22208
2189,0.26180,0.24293,0.19593
2190,0.26180,0.24293,0.19593
2191,0.25907,0.24040,0.19388
2192,0.25635,0.23788,0.19185
2193,0.25635,0.23788,0.19185
2194,0.23500,0.21807,0.17587
2195,0.21458,0.19912,0.16059
2196,0.21458,0.19912,0.16059
2197,0.24017,0.22286,0.17974
2198,0.26718,0.24793,0.19996
2199,0.26718,0.24793,0.19996
2200,0.26789,0.24859,0.20049
2201,0.26861,0.24925,0.20103
2202,0.26861,0.24925,0.20103
2203,0.27965,0.25950,0.20929
2204,0.29089,0.26993,0.21770
2205,0.29089,0.26993,0.21770
2206,0.38369,0.35604,0.28715
2207,0.48562,0.45062,0.36343
2208,0.48562,0.45062,0.36343
2209,0.50227,0.46608,0.37590
2210,0.51908,0.48168,0.38848
2211,0.51908,0.48168,0.38848
2212,0.46249,0.42917,0.34613
2213,0.40796,0.37856,0.30531
2214,0.40796,0.37856,0.30531
2215,0.40190,0.37294,0.30078
2216,0.39588,0.36735,0.29628
2217,0.39588,0.36735,0.29628
2218,0.39804,0.36936,0.29789
2219,0.40020,0.37136,0.29951
2220,0.40020,0.37136,0.29951
2221,0.38534,0.35758,0.28839
2222,0.37069,0.34398,0.27742
2223,0.37069,0.34398,0.27742
2224,0.34578,0.32086,0.25878
2225,0.32156,0.29839,0.24066
2226,0.32156,0.29839,0.24066
2227,0.30808,0.28588,0.23057
2228,0.29485,0.27360,0.22066
2229,0.29485,0.27360,0.22066
2230,0.31486,0.29217,0.23564
2231,0.33542,0.31125,0.25103
2232,0.33542,0.31125,0.25103
2233,0.33028,0.30648,0.24718
2234,0.32517,0.30174,0.24336
2235,0.32517,0.30174,0.24336
2236,0.29825,0.27676,0.22321
2237,0.27235,0.25272,0.20382
2238,0.27235,0.25272,0.20382
2239,0.27690,0.25695,0.20723
2240,0.28149,0.26120,0.21066
2241,0.28149,0.26120,0.21066
2242,0.34793,0.32286,0.26039
2243,0.41982,0.38957,0.31419
2244,0.41982,0.38957,0.31419
2245,0.44343,0.41148,0.33187
2246,0.46746,0.43378,0.34985
2247,0.46746,0.43378,0.34985
2248,0.43409,0.40281,0.32487
2249,0.40153,0.37260,0.30051
2250,0.40153,0.37260,0.30051
2251,0.34684,0.32184,0.25957
2252,0.29536,0.27408,0.22105
2253,0.29536,0.27408,0.22105
2254,0.31473,0.29205,0.23554
2255,0.33461,0.31050,0.25042
2256,0.33461,0.31050,0.25042
2257,0.33979,0.31531,0.25430
2258,0.34501,0.32015,0.25821
2259,0.34501,0.32015,0.25821
2260,0.36719,0.34073,0.27480
2261,0.38988,0.36179,0.29179
2262,0.38988,0.36179,0.29179
2263,0.35338,0.32791,0.26447
2264,0.31829,0.29535,0.23821
2265,0.31829,0.29535,0.23821
2266,0.35166,0.32632,0.26318
2267,0.38631,0.35848,0.28911
2268,0.38631,0.35848,0.28911
2269,0.39089,0.36272,0.29254
2270,0.39548,0.36698,0.29598
2271,0.39548,0.36698,0.29598
2272,0.31440,0.29175,0.23530
2273,0.24135,0.22396,0.18063
2274,0.24135,0.22396,0.18063
2275,0.15442,0.14329,0.11557
2276,0.09129,0.08471,0.06832
2277,0.09129,0.08471,0.06832
2278,0.07892,0.07323,0.05906
2279,0.06869,0.06374,0.05140
2280,0.06869,0.06374,0.05140
2281,0.07599,0.07052,0.05687
2282,0.08447,0.07839,0.06322
2283,0.08447,0.07839,0.06322
2284,0.07479,0.06940,0.05597
2285,0.06667,0.06186,0.04989
2286,0.06667,0.06186,0.04989
2287,0.07191,0.06673,0.05382
2288,0.07787,0.07225,0.05827
2289,0.07787,0.07225,0.05827
2290,0.07288,0.06763,0.05454
2291,0.06838,0.06345,0.05117
2292,0.06838,0.06345,0.05117
2293,0.07145,0.06630,0.05347
2294,0.07475,0.06936,0.05594
2295,0.07475,0.06936,0.05594
2296,0.08642,0.08019,0.06467
2297,0.10021,0.09299,0.07500
2298,0.10021,0.09299,0.07500
2299,0.15933,0.14785,0.11924
2300,0.23720,0.22011,0.17752
2301,0.23720,0.22011,0.17752
2302,0.32621,0.30270,0.24414
2303,0.42666,0.39592,0.31931
2304,0.42666,0.39592,0.31931
2305,0.42726,0.39648,0.31976
2306,0.42787,0.39704,0.32021
2307,0.42787,0.39704,0.32021
2308,0.39883,0.37009,0.29849
2309,0.37053,0.34383,0.27730
2310,0.37053,0.34383,0.27730
2311,0.36378,0.33756,0.27225
2312,0.35707,0.33134,0.26723
2313,0.35707,0.33134,0.26723
2314,0.32177,0.29858,0.24081
2315,0.28801,0.26726,0.21555
2316,0.28801,0.26726,0.21555
2317,0.29601,0.27468,0.22153
2318,0.30411,0.28219,0.22759
2319,0.30411,0.28219,0.22759
2320,0.26034,0.24158,0.19484
2321,0.21980,0.20396,0.16450
2322,0.21980,0.20396,0.16450
2323,0.21946,0.20365,0.16424
2324,0.21912,0.20333,0.16399
2325,0.21912,0.20333,0.16399
2326,0.23317,0.21637,0.17451
2327,0.24766,0.22982,0.18535
2328,0.24766,0.22982,0.18535
2329,0.20317,0.18853,0.15205
2330,0.16343,0.15166,0.12231
2331,0.16343,0.15166,0.12231
2332,0.13190,0.12239,0.09871
2333,0.10502,0.09745,0.07859
2334,0.10502,0.09745,0.07859
2335,0.09692,0.08993,0.07253
2336,0.08942,0.08298,0.06692
2337,0.08942,0.08298,0.06692
2338,0.06770,0.06282,0.05067
2339,0.05467,0.05073,0.04091
2340,0.05467,0.05073,0.04091
2341,0.06055,0.05619,0.04531
2342,0.06903,0.06405,0.05166
2343,0.06903,0.06405,0.05166
2344,0.11807,0.10957,0.08837
2345,0.19353,0.17959,0.14484
2346,0.19353,0.17959,0.14484
2347,0.23874,0.22153,0.17867
2348,0.28865,0.26785,0.21602
2349,0.28865,0.26785,0.21602
2350,0.28851,0.26772,0.21592
2351,0.28837,0.26759,0.21581
2352,0.28837,0.26759,0.21581
2353,0.25560,0.23718,0.19129
2354,0.22473,0.20854,0.16819
2355,0.22473,0.20854,0.16819
2356,0.21811,0.20239,0.16323
2357,0.21159,0.19634,0.15835
2358,0.21159,0.19634,0.15835
2359,0.20460,0.18986,0.15312
2360,0.19774,0.18350,0.14799
2361,0.19774,0.18350,0.14799
2362,0.23767,0.22054,0.17787
2363,0.28125,0.26098,0.21048
2364,0.28125,0.26098,0.21048
2365,0.33745,0.31314,0.25255
2366,0.39772,0.36906,0.29765
2367,0.39772,0.36906,0.29765
2368,0.39291,0.36460,0.29406
2369,0.38813,0.36016,0.29048
2370,0.38813,0.36016,0.29048
2371,0.31768,0.29479,0.23775
2372,0.25326,0.23501,0.18954
2373,0.25326,0.23501,0.18954
2374,0.24797,0.23010,0.18558
2375,0.24274,0.22525,0.18166
2376,0.24274,0.22525,0.18166
2377,0.24610,0.22836,0.18418
2378,0.24948,0.23150,0.18671
2379,0.24948,0.23150,0.18671
2380,0.22088,0.20497,0.16531
2381,0.19408,0.18010,0.14525
2382,0.19408,0.18010,0.14525
2383,0.19186,0.17804,0.14359
2384,0.18965,0.17599,0.14194
2385,0.18965,0.17599,0.14194
2386,0.21598,0.20042,0.16164
2387,0.24411,0.22652,0.18269
2388,0.24411,0.22652,0.18269
2389,0.25630,0.23783,0.19181
2390,0.26877,0.24940,0.20114
2391,0.26877,0.24940,0.20114
2392,0.29376,0.27259,0.21985
2393,0.31972,0.29668,0.23928
2394,0.31972,0.29668,0.23928
2395,0.31009,0.28775,0.23207
2396,0.30059,0.27893,0.22496
2397,0.30059,0.27893,0.22496
2398,0.29577,0.27445,0.22135
2399,0.29097,0.27001,0.21776
2400,0.29097,0.27001,0.21776
2401,0.28412,0.26365,0.21263
2402,0.27734,0.25735,0.20756
2403,0.27734,0.25735,0.20756
2404,0.26849,0.24915,0.20094
2405,0.25978,0.24106,0.19442
2406,0.25978,0.24106,0.19442
2407,0.28656,0.26591,0.21446
2408,0.31450,0.29184,0.23537
2409,0.31450,0.29184,0.23537
2410,0.37614,0.34904,0.28150
2411,0.44180,0.40997,0.33064
2412,0.44180,0.40997,0.33064
2413,0.47720,0.44282,0.35714
2414,0.51339,0.47640,0.38422
2415,0.51339,0.47640,0.38422
2416,0.49616,0.46041,0.37132
2417,0.47908,0.44456,0.35855
2418,0.47908,0.44456,0.35855
2419,0.41480,0.38492,0.31044
2420,0.35378,0.32829,0.26477
2421,0.35378,0.32829,0.26477
2422,0.40513,0.37594,0.30320
2423,0.45887,0.42581,0.34342
2424,0.45887,0.42581,0.34342
2425,0.47015,0.43628,0.35186
2426,0.48152,0.44682,0.36037
2427,0.48152,0.44682,0.36037
2428,0.44295,0.41104,0.33151
2429,0.40544,0.37623,0.30343
2430,0.40544,0.37623,0.30343
2431,0.41538,0.38545,0.31087
2432,0.42540,0.39475,0.31837
2433,0.42540,0.39475,0.31837
2434,0.43830,0.40672,0.32802
2435,0.45132,0.41880,0.33777
2436,0.45132,0.41880,0.33777
2437,0.48289,0.44810,0.36140
2438,0.51508,0.47796,0.38548
2439,0.51508,0.47796,0.38548
2440,0.49615,0.46040,0.37132
2441,0.47742,0.44302,0.35730
2442,0.47742,0.44302,0.35730
2443,0.44536,0.41327,0.33331
2444,0.41402,0.38419,0.30985
2445,0.41402,0.38419,0.30985
2446,0.40746,0.37810,0.30494
2447,0.40094,0.37205,0.30006
2448,0.40094,0.37205,0.30006
2449,0.36867,0.34211,0.27592
2450,0.33744,0.31313,0.25254
2451,0.33744,0.31313,0.25254
2452,0.30284,0.28102,0.22665
2453,0.26987,0.25042,0.20197
2454,0.26987,0.25042,0.20197
2455,0.21651,0.20091,0.16204
2456,0.16930,0.15710,0.12670
