hour,de_demand
5371,59312000000
5372,58571000000
5373,56779000000
5374,55367000000
5375,51719000000
5376,47076000000
5377,43687000000
5378,42501000000
5379,42207000000
5380,42238000000
5381,43253000000
5382,45929000000
5383,51065000000
5384,56491000000
5385,59858000000
5386,60727000000
5387,61618000000
5388,62634000000
5389,61743000000
5390,58876000000
5391,57369000000
5392,56483000000
5393,56113000000
5394,57046000000
5395,57280000000
5396,56230000000
5397,54711000000
5398,53830000000
5399,50946000000
5400,46806000000
5401,43349000000
5402,41623000000
5403,40349000000
5404,40537000000
5405,41096000000
5406,41627000000
5407,42569000000
5408,44286000000
5409,47652000000
5410,50523000000
5411,52068000000
5412,52677000000
5413,51469000000
5414,49392000000
5415,47513000000
5416,46597000000
5417,47015000000
5418,48507000000
5419,49413000000
5420,48883000000
5421,47898000000
5422,47216000000
5423,44116000000
5424,40749000000
5425,38509000000
5426,37189000000
5427,36733000000
5428,36696000000
5429,36773000000
5430,37302000000
5431,37658000000
5432,39289000000
5433,41566000000
5434,44030000000
5435,46535000000
5436,48638000000
5437,47955000000
5438,46497000000
5439,45319000000
5440,45034000000
5441,44977000000
5442,45911000000
5443,46823000000
5444,46934000000
5445,46881000000
5446,46605000000
5447,44941000000
5448,40977000000
5449,39667000000
5450,38851000000
5451,38724000000
5452,39169000000
5453,40232000000
5454,43066000000
5455,50351000000
5456,56665000000
5457,60296000000
5458,62131000000
5459,64083000000
5460,66372000000
5461,65591000000
5462,64739000000
5463,63323000000
5464,61605000000
5465,60146000000
5466,59891000000
5467,59565000000
5468,59049000000
5469,57669000000
5470,56212000000
5471,51508000000
5472,46196000000
5473,44294000000
5474,43630000000
5475,42785000000
5476,42988000000
5477,43901000000
5478,46778000000
5479,52618000000
5480,58174000000
5481,62386000000
5482,63643000000
5483,64945000000
5484,66697000000
5485,65492000000
5486,64814000000
5487,64215000000
5488,63455000000
5489,62637000000
5490,62115000000
5491,61643000000
5492,61262000000
5493,60224000000
5494,58127000000
5495,53906000000
5496,49135000000
5497,47202000000
5498,46034000000
5499,44855000000
5500,44895000000
5501,45484000000
5502,47878000000
5503,53421000000
5504,58784000000
5505,62622000000
5506,64365000000
5507,65925000000
5508,67318000000
5509,66344000000
5510,65550000000
5511,63853000000
5512,62049000000
5513,60854000000
5514,60639000000
5515,59955000000
5516,58957000000
5517,58214000000
5518,57342000000
5519,53442000000
5520,48826000000
5521,45839000000
5522,44844000000
5523,43811000000
5524,44019000000
5525,44953000000
5526,47297000000
5527,53575000000
5528,58323000000
5529,60938000000
5530,61666000000
5531,62270000000
5532,63991000000
5533,63104000000
5534,62159000000
5535,60427000000
5536,58612000000
5537,57897000000
5538,58239000000
5539,58236000000
5540,58224000000
5541,57685000000
5542,57218000000
5543,53142000000
5544,48473000000
5545,45377000000
5546,44514000000
5547,43743000000
5548,43556000000
5549,44424000000
5550,46902000000
5551,52248000000
5552,57473000000
5553,60459000000
5554,61092000000
5555,61883000000
5556,63138000000
5557,62638000000
5558,61308000000
5559,57927000000
5560,57138000000
5561,56817000000
5562,57380000000
5563,57569000000
5564,57128000000
5565,55926000000
5566,55461000000
5567,52174000000
5568,47904000000
5569,43794000000
5570,41882000000
5571,41735000000
5572,42480000000
5573,42384000000
5574,42726000000
5575,43138000000
5576,45598000000
5577,48540000000
5578,51004000000
5579,52012000000
5580,52940000000
5581,52311000000
5582,50407000000
5583,48012000000
5584,47374000000
5585,47161000000
5586,47857000000
5587,48477000000
5588,48349000000
5589,47494000000
5590,47555000000
5591,45258000000
5592,42069000000
5593,39835000000
5594,38397000000
5595,38347000000
5596,38518000000
5597,38291000000
5598,38438000000
5599,38448000000
5600,39230000000
5601,41509000000
5602,43071000000
5603,44973000000
5604,47335000000
5605,47503000000
5606,45988000000
5607,45051000000
5608,44961000000
5609,45539000000
5610,46757000000
5611,47622000000
5612,47878000000
5613,48237000000
5614,48118000000
5615,46186000000
5616,42712000000
5617,42692000000
5618,42903000000
5619,40786000000
5620,40444000000
5621,41925000000
5622,45318000000
5623,52990000000
5624,58784000000
5625,62745000000
5626,65213000000
5627,66962000000
5628,68814000000
5629,67787000000
5630,66635000000
5631,65888000000
5632,65593000000
5633,63956000000
5634,63454000000
5635,62829000000
5636,62203000000
5637,61405000000
5638,59634000000
5639,55272000000
5640,50148000000
5641,48002000000
5642,46717000000
5643,45507000000
5644,45645000000
5645,46949000000
5646,49213000000
5647,54994000000
5648,59500000000
5649,62857000000
5650,64565000000
5651,65960000000
5652,67431000000
5653,66652000000
5654,65093000000
5655,63828000000
5656,62616000000
5657,61169000000
5658,60907000000
5659,60690000000
5660,59914000000
5661,59019000000
5662,57638000000
5663,53900000000
5664,50836000000
5665,48418000000
5666,47342000000
5667,46157000000
5668,45792000000
5669,47015000000
5670,49896000000
5671,55673000000
5672,60359000000
5673,63066000000
5674,63892000000
5675,65043000000
5676,66191000000
5677,65228000000
5678,64229000000
5679,62935000000
5680,61176000000
5681,59917000000
5682,60179000000
5683,60046000000
5684,59615000000
5685,59099000000
5686,57360000000
5687,52926000000
5688,48496000000
5689,45613000000
5690,44564000000
5691,43667000000
5692,43884000000
5693,44852000000
5694,47418000000
5695,53870000000
5696,59172000000
5697,61800000000
5698,62592000000
5699,63916000000
5700,65196000000
5701,64594000000
5702,64518000000
5703,63535000000
5704,62916000000
5705,61627000000
5706,61774000000
5707,61390000000
5708,61202000000
5709,60450000000
5710,57848000000
5711,53644000000
5712,48751000000
5713,46194000000
5714,45274000000
5715,44657000000
5716,44708000000
5717,45660000000
5718,48813000000
5719,55489000000
5720,60978000000
5721,64531000000
5722,65790000000
5723,67292000000
5724,68652000000
5725,66850000000
5726,64462000000
5727,61223000000
5728,59603000000
5729,58819000000
5730,59634000000
5731,60017000000
5732,59344000000
5733,58188000000
5734,55716000000
5735,52238000000
5736,48157000000
5737,45243000000
5738,44174000000
5739,43419000000
5740,42735000000
5741,42480000000
5742,42968000000
5743,44174000000
5744,46283000000
5745,49537000000
5746,51953000000
5747,53836000000
5748,54830000000
5749,53222000000
5750,50924000000
5751,49386000000
5752,48518000000
5753,48385000000
5754,48918000000
5755,49791000000
5756,49874000000
5757,49316000000
5758,48022000000
5759,45813000000
5760,42567000000
5761,39468000000
5762,38158000000
5763,37326000000
5764,36842000000
5765,38044000000
5766,38114000000
5767,38661000000
5768,39936000000
5769,41766000000
5770,43768000000
5771,45718000000
5772,48341000000
5773,48444000000
5774,47227000000
5775,46000000000
5776,45130000000
5777,45987000000
5778,46582000000
5779,48251000000
5780,48795000000
5781,49421000000
5782,48060000000
5783,46288000000
5784,42793000000
5785,40567000000
5786,39736000000
5787,39857000000
5788,40596000000
5789,40872000000
5790,44033000000
5791,52385000000
5792,58191000000
5793,61789000000
5794,63084000000
5795,64162000000
5796,65253000000
5797,64531000000
5798,63548000000
5799,62377000000
5800,61240000000
5801,59993000000
5802,60094000000
5803,60173000000
5804,60154000000
5805,59548000000
5806,57007000000
5807,52607000000
5808,47792000000
5809,44973000000
5810,44383000000
5811,44203000000
5812,44654000000
5813,45932000000
5814,48557000000
5815,54707000000
5816,59663000000
5817,62012000000
5818,62774000000
5819,64297000000
5820,65008000000
5821,63548000000
5822,62268000000
5823,60700000000
5824,59371000000
5825,58092000000
5826,58406000000
5827,58650000000
5828,58763000000
5829,59419000000
5830,57145000000
5831,52382000000
5832,47586000000
5833,46272000000
5834,45853000000
5835,45512000000
5836,45606000000
5837,46795000000
5838,49365000000
5839,55816000000
5840,60610000000
5841,62736000000
5842,62937000000
5843,63418000000
5844,64519000000
5845,63887000000
5846,63701000000
5847,62785000000
5848,61317000000
5849,59465000000
5850,59349000000
5851,59738000000
5852,60369000000
5853,60895000000
5854,58107000000
5855,53628000000
5856,49074000000
5857,46211000000
5858,45323000000
5859,45067000000
5860,45114000000
5861,46529000000
5862,49063000000
5863,55361000000
5864,60135000000
5865,62121000000
5866,62298000000
5867,63045000000
5868,64372000000
5869,63799000000
5870,63745000000
5871,62434000000
5872,61508000000
5873,60146000000
5874,60122000000
5875,60544000000
5876,60975000000
5877,61408000000
5878,58413000000
5879,53956000000
5880,49448000000
5881,46943000000
5882,45966000000
5883,45756000000
5884,46037000000
5885,47573000000
5886,50076000000
5887,56428000000
5888,61115000000
5889,63499000000
5890,63661000000
5891,64400000000
5892,64824000000
5893,63551000000
5894,62340000000
5895,61093000000
5896,59849000000
5897,58559000000
5898,58996000000
5899,58983000000
5900,59222000000
5901,59838000000
5902,56829000000
5903,52993000000
5904,48460000000
5905,44952000000
5906,43238000000
5907,43047000000
5908,42542000000
5909,42838000000
5910,43529000000
5911,44683000000
5912,47020000000
5913,50789000000
5914,52826000000
5915,53940000000
5916,54670000000
5917,52870000000
5918,51251000000
5919,49601000000
5920,48404000000
5921,48001000000
5922,48952000000
5923,50290000000
5924,51045000000
5925,51508000000
5926,49327000000
5927,47145000000
5928,43204000000
5929,40178000000
5930,39113000000
5931,38828000000
5932,38691000000
5933,39008000000
5934,39275000000
5935,38407000000
5936,39566000000
5937,41438000000
5938,43562000000
5939,44822000000
5940,45761000000
5941,44941000000
5942,43279000000
5943,42095000000
5944,41323000000
5945,41815000000
5946,44041000000
5947,47179000000
5948,49072000000
5949,50771000000
5950,49784000000
5951,47822000000
5952,43951000000
5953,41232000000
5954,40685000000
5955,40566000000
5956,40924000000
5957,42602000000
5958,46236000000
5959,54391000000
5960,59576000000
5961,62035000000
5962,62027000000
5963,62303000000
5964,63084000000
5965,62099000000
5966,60846000000
5967,59982000000
5968,59181000000
5969,58166000000
5970,58645000000
5971,59636000000
5972,60738000000
5973,61481000000
5974,58297000000
5975,53894000000
5976,49524000000
5977,45831000000
5978,44839000000
5979,43977000000
5980,44177000000
5981,45509000000
5982,48867000000
5983,55857000000
5984,60921000000
5985,64126000000
5986,65677000000
5987,66446000000
5988,68976000000
5989,67710000000
5990,67150000000
5991,66499000000
5992,65961000000
5993,64308000000
5994,64221000000
5995,63717000000
5996,63999000000
5997,64009000000
5998,60347000000
5999,55923000000
6000,51320000000
6001,48643000000
6002,47310000000
6003,46048000000
6004,46289000000
6005,47805000000
6006,50615000000
6007,57803000000
6008,63411000000
6009,66198000000
6010,67296000000
6011,69021000000
6012,70578000000
6013,70066000000
6014,69865000000
6015,68385000000
6016,67274000000
6017,66048000000
6018,65156000000
6019,64409000000
6020,64394000000
6021,63569000000
6022,60231000000
6023,55704000000
6024,50710000000
6025,48067000000
6026,47136000000
6027,46138000000
6028,46128000000
6029,47331000000
6030,50473000000
6031,57750000000
6032,63184000000
6033,65967000000
6034,66287000000
6035,67015000000
6036,69056000000
6037,67903000000
6038,66310000000
6039,65788000000
6040,64304000000
6041,62926000000
6042,62626000000
6043,62773000000
6044,63340000000
6045,63371000000
6046,59817000000
6047,55370000000
6048,50842000000
6049,47551000000
6050,46572000000
6051,45582000000
6052,45664000000
6053,46686000000
6054,49414000000
6055,57032000000
6056,62333000000
6057,64589000000
6058,64984000000
6059,66147000000
6060,66634000000
6061,65200000000
6062,63578000000
6063,61891000000
6064,60969000000
6065,60157000000
6066,60426000000
6067,60461000000
6068,60914000000
6069,61324000000
6070,57492000000
6071,53890000000
6072,49309000000
6073,44786000000
6074,42726000000
6075,42153000000
6076,42283000000
6077,42487000000
6078,43067000000
6079,44541000000
6080,46835000000
6081,50692000000
6082,53112000000
6083,53648000000
6084,53371000000
6085,52151000000
6086,50301000000
6087,48617000000
6088,47290000000
6089,47334000000
6090,48718000000
6091,50200000000
6092,51073000000
6093,52035000000
6094,48914000000
6095,46481000000
6096,42945000000
6097,40982000000
6098,38799000000
6099,38005000000
6100,38469000000
6101,38461000000
6102,38935000000
6103,39618000000
6104,40347000000
6105,42523000000
6106,44107000000
6107,45976000000
6108,47914000000
6109,47584000000
6110,45897000000
6111,44418000000
6112,43495000000
6113,43903000000
6114,45637000000
6115,47574000000
6116,49931000000
6117,51916000000
6118,49807000000
6119,48190000000
6120,44643000000
6121,42114000000
6122,41487000000
6123,40966000000
6124,41127000000
6125,42732000000
6126,45913000000
6127,55824000000
6128,62074000000
6129,64954000000
6130,65661000000
6131,66715000000
6132,67935000000
6133,66869000000
6134,66165000000
6135,64493000000
6136,63676000000
6137,62124000000
6138,62064000000
6139,62121000000
6140,63253000000
6141,63546000000
6142,59410000000
6143,54394000000
6144,48964000000
6145,46374000000
6146,45069000000
6147,44913000000
6148,45587000000
6149,46943000000
6150,50331000000
6151,58376000000
6152,63814000000
6153,66711000000
6154,67258000000
6155,66549000000
6156,69683000000
6157,67714000000
6158,67160000000
6159,65843000000
6160,64673000000
6161,63445000000
6162,63229000000
6163,63476000000
6164,64612000000
6165,63969000000
6166,59821000000
6167,55338000000
6168,50897000000
6169,48521000000
6170,48103000000
6171,47555000000
6172,48083000000
6173,49344000000
6174,52439000000
6175,60097000000
6176,64422000000
6177,66206000000
6178,66375000000
6179,67537000000
6180,68883000000
6181,68091000000
6182,67247000000
6183,66078000000
6184,64792000000
6185,63522000000
6186,63227000000
6187,63030000000
6188,63852000000
6189,64342000000
6190,60967000000
6191,56768000000
6192,51766000000
6193,48524000000
6194,47730000000
6195,46658000000
6196,46878000000
6197,48295000000
6198,51470000000
6199,59045000000
6200,63911000000
6201,65491000000
6202,65161000000
6203,65765000000
6204,67736000000
6205,68121000000
6206,67585000000
6207,66487000000
6208,65593000000
6209,63795000000
6210,63244000000
6211,62988000000
6212,64265000000
6213,64076000000
6214,60149000000
6215,55851000000
6216,51024000000
6217,47058000000
6218,46271000000
6219,45340000000
6220,45633000000
6221,47058000000
6222,50060000000
6223,57648000000
6224,62624000000
6225,64464000000
6226,64382000000
6227,65256000000
6228,66585000000
6229,65640000000
6230,64402000000
6231,62840000000
6232,62245000000
6233,61705000000
6234,61553000000
6235,61656000000
6236,62540000000
6237,62677000000
6238,58639000000
6239,55502000000
6240,51316000000
6241,47670000000
6242,45877000000
6243,45088000000
6244,45497000000
6245,45841000000
6246,45805000000
6247,46543000000
6248,48586000000
6249,51834000000
6250,54376000000
6251,55278000000
6252,55275000000
6253,54304000000
6254,52597000000
6255,51532000000
6256,50963000000
6257,50396000000
6258,50939000000
6259,51846000000
6260,53336000000
6261,53169000000
6262,50115000000
6263,48242000000
6264,44804000000
6265,41991000000
6266,40264000000
6267,39792000000
6268,39424000000
6269,39778000000
6270,39451000000
6271,39605000000
6272,40389000000
6273,42307000000
6274,44280000000
6275,46190000000
6276,47864000000
6277,47124000000
6278,45070000000
6279,43780000000
6280,42954000000
6281,42713000000
6282,44704000000
6283,47486000000
6284,50166000000
6285,51147000000
6286,48860000000
6287,47696000000
6288,44372000000
6289,42499000000
6290,41900000000
6291,41357000000
6292,41808000000
6293,43113000000
6294,46228000000
6295,55797000000
6296,61549000000
6297,63894000000
6298,63981000000
6299,64689000000
6300,65403000000
6301,64503000000
6302,63858000000
6303,62682000000
6304,61994000000
6305,60962000000
6306,61252000000
6307,62231000000
6308,64282000000
6309,63853000000
6310,59771000000
6311,55751000000
6312,50836000000
6313,47409000000
6314,46752000000
6315,46035000000
6316,46087000000
6317,47802000000
6318,50698000000
6319,59189000000
6320,63563000000
6321,65306000000
6322,65095000000
6323,65726000000
6324,66265000000
6325,65273000000
6326,64446000000
6327,63568000000
6328,62624000000
6329,61330000000
6330,61518000000
6331,62158000000
6332,64315000000
6333,64002000000
6334,59741000000
6335,55320000000
6336,50192000000
6337,47703000000
6338,46280000000
6339,45222000000
6340,45568000000
6341,47391000000
6342,49938000000
6343,58772000000
6344,63377000000
6345,64783000000
6346,64383000000
6347,64815000000
6348,65481000000
6349,64674000000
6350,64074000000
6351,63175000000
6352,62491000000
6353,61013000000
6354,61343000000
6355,61798000000
6356,64259000000
6357,64116000000
6358,59916000000
6359,55365000000
6360,50856000000
6361,47413000000
6362,46735000000
6363,45832000000
6364,46005000000
6365,47453000000
6366,50560000000
6367,58655000000
6368,63067000000
6369,64411000000
6370,64160000000
6371,64712000000
6372,65207000000
6373,64179000000
6374,63510000000
6375,62971000000
6376,59815000000
6377,59787000000
6378,61015000000
6379,62130000000
6380,64988000000
6381,64648000000
6382,60419000000
6383,55591000000
6384,50800000000
6385,47675000000
6386,46477000000
6387,45011000000
6388,45514000000
6389,47377000000
6390,50283000000
6391,58504000000
6392,63391000000
6393,65016000000
6394,64635000000
6395,65346000000
6396,65744000000
6397,64419000000
6398,63083000000
6399,62134000000
6400,61696000000
6401,61244000000
6402,62085000000
6403,62796000000
6404,64263000000
6405,61943000000
6406,57850000000
6407,53887000000
6408,48979000000
6409,45161000000
6410,43143000000
6411,41940000000
6412,42672000000
6413,42967000000
6414,43889000000
6415,45201000000
6416,47715000000
6417,51772000000
6418,54515000000
6419,55483000000
6420,56076000000
6421,54816000000
6422,52244000000
6423,50767000000
6424,50187000000
6425,50215000000
6426,51503000000
6427,53080000000
6428,54584000000
6429,52539000000
6430,49510000000
6431,47429000000
6432,43503000000
6433,41030000000
6434,39788000000
6435,39220000000
6436,39099000000
6437,39198000000
6438,38972000000
6439,39279000000
6440,40308000000
6441,43247000000
6442,45013000000
6443,47265000000
6444,49198000000
6445,48279000000
6446,46290000000
6447,45065000000
6448,44692000000
6449,45138000000
6450,46632000000
6451,49315000000
6452,52189000000
6453,51878000000
6454,49657000000
6455,48279000000
6456,44653000000
6457,42649000000
6458,42376000000
6459,42539000000
6460,43230000000
6461,45262000000
6462,48490000000
6463,57974000000
6464,64109000000
6465,66247000000
6466,65866000000
6467,66533000000
6468,67538000000
6469,67077000000
6470,66866000000
6471,66233000000
6472,66165000000
6473,65527000000
6474,66205000000
6475,67102000000
6476,68897000000
6477,66177000000
6478,62219000000
6479,58213000000
6480,53639000000
6481,50209000000
6482,49116000000
6483,48217000000
6484,48343000000
6485,50065000000
6486,52693000000
6487,60302000000
6488,65942000000
6489,67969000000
6490,68346000000
6491,69457000000
6492,70406000000
6493,69717000000
6494,69054000000
6495,68383000000
6496,67183000000
6497,66104000000
6498,66261000000
6499,66642000000
6500,68180000000
6501,65114000000
6502,61104000000
6503,57129000000
6504,52138000000
6505,48736000000
6506,47986000000
6507,47321000000
6508,48054000000
6509,49385000000
6510,51889000000
6511,60002000000
6512,64889000000
6513,65945000000
6514,65587000000
6515,65786000000
6516,66275000000
6517,65028000000
6518,64195000000
6519,62909000000
6520,62159000000
6521,61205000000
6522,61785000000
6523,63185000000
6524,66086000000
6525,64144000000
6526,60088000000
6527,56226000000
6528,51403000000
6529,48413000000
6530,47471000000
6531,46838000000
6532,47379000000
6533,48794000000
6534,51754000000
6535,59190000000
6536,63810000000
6537,64993000000
6538,64942000000
6539,65044000000
6540,65713000000
6541,64891000000
6542,64468000000
6543,64153000000
6544,63891000000
6545,63256000000
6546,63756000000
6547,64782000000
6548,67000000000
6549,64225000000
6550,60242000000
6551,56430000000
6552,51752000000
6553,48308000000
6554,46769000000
6555,46498000000
6556,47027000000
6557,48508000000
6558,51185000000
6559,58607000000
6560,63658000000
6561,65730000000
6562,66004000000
6563,66971000000
6564,67646000000
6565,66450000000
6566,64392000000
6567,62194000000
6568,61043000000
6569,59810000000
6570,60622000000
6571,61659000000
6572,64664000000
6573,62431000000
6574,58426000000
6575,55080000000
6576,50443000000
6577,46633000000
6578,44800000000
6579,43871000000
6580,43887000000
6581,44664000000
6582,44555000000
6583,46144000000
6584,48672000000
6585,52132000000
6586,55261000000
6587,56915000000
6588,57907000000
6589,57088000000
6590,54985000000
6591,53103000000
6592,51920000000
6593,51645000000
6594,52716000000
6595,54462000000
6596,56741000000
6597,53894000000
6598,50957000000
6599,49215000000
6600,45142000000
6601,41979000000
6602,40131000000
6603,38913000000
6604,39568000000
6605,40597000000
6606,41005000000
6607,41338000000
6608,42006000000
6609,43723000000
6610,45411000000
6611,46834000000
6612,48720000000
6613,48332000000
6614,46362000000
6615,45109000000
6616,44332000000
6617,44653000000
6618,46435000000
6619,49652000000
6620,53933000000
6621,52947000000
6622,50474000000
6623,48569000000
6624,44696000000
6625,41993000000
6626,41973000000
6627,41738000000
6628,42285000000
6629,43187000000
6630,46492000000
6631,55706000000
6632,61437000000
6633,64090000000
6634,64352000000
6635,65102000000
6636,66146000000
6637,65342000000
6638,64741000000
6639,63937000000
6640,63242000000
6641,61602000000
6642,61765000000
6643,63392000000
6644,66952000000
6645,64250000000
6646,60174000000
6647,55726000000
6648,50965000000
6649,47833000000
6650,46954000000
6651,46020000000
6652,46315000000
6653,47130000000
6654,49513000000
6655,57750000000
6656,63898000000
6657,65402000000
6658,65532000000
6659,66840000000
6660,67904000000
6661,67063000000
6662,66713000000
6663,65623000000
6664,64648000000
6665,63282000000
6666,63329000000
6667,64186000000
6668,67169000000
6669,63908000000
6670,59654000000
6671,55732000000
6672,50579000000
6673,47846000000
6674,46937000000
6675,45433000000
6676,45936000000
6677,46842000000
6678,49647000000
6679,58149000000
6680,64183000000
6681,65473000000
6682,65138000000
6683,65791000000
6684,66810000000
6685,65890000000
6686,65527000000
6687,64423000000
6688,63666000000
6689,62162000000
6690,62452000000
6691,64009000000
6692,67178000000
6693,63803000000
6694,59475000000
6695,55277000000
6696,50577000000
6697,47750000000
6698,46961000000
6699,46063000000
6700,46202000000
6701,47139000000
6702,49896000000
6703,57986000000
6704,64411000000
6705,65927000000
6706,65993000000
6707,66821000000
6708,67984000000
6709,67114000000
6710,65854000000
6711,64729000000
6712,64052000000
6713,62645000000
6714,63225000000
6715,64534000000
6716,66897000000
6717,63380000000
6718,59199000000
6719,55306000000
6720,50224000000
6721,47631000000
6722,46902000000
6723,46286000000
6724,46678000000
6725,47881000000
6726,50890000000
6727,58767000000
6728,64790000000
6729,66459000000
6730,66720000000
6731,67623000000
6732,68697000000
6733,67601000000
6734,65918000000
6735,63513000000
6736,61886000000
6737,60400000000
6738,60710000000
6739,62076000000
6740,65583000000
6741,62547000000
6742,58771000000
6743,55660000000
6744,50994000000
6745,47110000000
6746,45059000000
6747,43663000000
6748,44101000000
6749,44551000000
6750,45393000000
6751,46359000000
6752,48874000000
6753,51528000000
6754,53816000000
6755,55139000000
6756,55593000000
6757,54358000000
6758,52101000000
6759,50877000000
6760,50164000000
6761,49658000000
6762,50780000000
6763,53135000000
6764,56750000000
6765,54068000000
6766,50608000000
6767,48458000000
6768,44526000000
6769,41291000000
6770,39834000000
6771,39729000000
6772,40607000000
6773,40859000000
6774,41043000000
6775,40834000000
6776,41122000000
6777,42994000000
6778,44833000000
6779,46699000000
6780,48696000000
6781,47622000000
6782,45173000000
6783,43168000000
6784,42385000000
6785,42619000000
6786,45085000000
6787,48863000000
6788,53169000000
6789,51182000000
6790,49254000000
6791,48196000000
6792,44536000000
6793,42300000000
6794,41781000000
6795,42222000000
6796,42669000000
6797,44461000000
6798,47048000000
6799,55469000000
6800,61874000000
6801,64003000000
6802,64140000000
6803,64473000000
6804,65020000000
6805,64182000000
6806,63065000000
6807,61755000000
6808,61202000000
6809,60129000000
6810,60953000000
6811,63048000000
6812,66662000000
6813,63238000000
6814,59420000000
6815,55693000000
6816,51040000000
6817,47839000000
6818,46899000000
6819,46504000000
6820,47075000000
6821,48722000000
6822,51288000000
6823,57624000000
6824,63608000000
6825,65080000000
6826,65410000000
6827,66053000000
6828,66979000000
6829,65959000000
6830,64934000000
6831,63677000000
6832,62636000000
6833,61732000000
6834,62329000000
6835,64427000000
6836,67457000000
6837,63887000000
6838,60258000000
6839,56692000000
6840,51739000000
6841,49328000000
6842,48011000000
6843,47410000000
6844,48313000000
6845,49789000000
6846,52367000000
6847,59046000000
6848,63913000000
6849,65591000000
6850,65896000000
6851,66679000000
6852,67523000000
6853,66426000000
6854,65225000000
6855,63765000000
6856,62495000000
6857,61420000000
6858,62029000000
6859,64221000000
6860,67540000000
6861,63864000000
6862,60384000000
6863,57207000000
6864,52339000000
6865,49386000000
6866,48603000000
6867,47948000000
6868,48381000000
6869,49848000000
6870,51840000000
6871,58451000000
6872,64126000000
6873,66106000000
6874,66613000000
6875,67615000000
6876,68604000000
6877,67843000000
6878,66758000000
6879,65386000000
6880,64446000000
6881,63098000000
6882,63775000000
6883,65996000000
6884,67656000000
6885,63995000000
6886,60460000000
6887,57461000000
6888,52660000000
6889,49533000000
6890,48014000000
6891,47733000000
6892,48232000000
6893,49677000000
6894,52020000000
6895,58239000000
6896,64281000000
6897,66425000000
6898,67215000000
6899,68361000000
6900,69266000000
6901,68582000000
6902,67084000000
6903,65167000000
6904,64121000000
6905,62985000000
6906,63205000000
6907,65054000000
6908,65782000000
6909,60925000000
6910,57500000000
6911,55476000000
6912,51316000000
6913,47560000000
6914,45208000000
6915,44167000000
6916,44365000000
6917,45256000000
6918,45170000000
6919,45691000000
6920,48844000000
6921,52650000000
6922,56104000000
6923,58500000000
6924,59719000000
6925,58688000000
6926,56680000000
6927,55087000000
6928,54402000000
6929,53755000000
6930,54896000000
6931,57483000000
6932,57925000000
6933,54095000000
6934,51089000000
6935,50027000000
6936,47332000000
6937,44015000000
6938,42097000000
6939,41057000000
6940,41542000000
6941,42058000000
6942,41862000000
6943,41197000000
6944,41749000000
6945,43858000000
6946,47212000000
6947,50267000000
6948,53117000000
6949,52761000000
6950,50562000000
6951,49076000000
6952,47837000000
6953,47088000000
6954,48371000000
6955,52151000000
6956,54432000000
6957,52117000000
6958,50912000000
6959,50966000000
6960,47740000000
6961,45231000000
6962,43738000000
6963,44043000000
6964,44592000000
6965,46016000000
6966,48723000000
6967,56008000000
6968,62649000000
6969,65177000000
6970,66041000000
6971,67040000000
6972,68001000000
6973,67319000000
6974,66543000000
6975,65088000000
6976,64266000000
6977,62523000000
6978,62709000000
6979,65481000000
6980,67383000000
6981,63662000000
6982,60328000000
6983,57597000000
6984,53021000000
6985,50216000000
6986,49590000000
6987,48699000000
6988,49150000000
6989,50613000000
6990,52989000000
6991,58946000000
6992,65073000000
6993,67380000000
6994,67757000000
6995,68951000000
6996,69686000000
6997,69107000000
6998,68615000000
6999,67448000000
7000,66532000000
7001,64910000000
7002,64708000000
7003,66639000000
7004,67738000000
7005,63754000000
7006,60547000000
7007,57609000000
7008,53538000000
7009,50260000000
7010,49410000000
7011,49117000000
7012,48745000000
7013,49762000000
7014,52081000000
7015,58121000000
7016,64585000000
7017,66829000000
7018,67401000000
7019,68594000000
7020,69589000000
7021,69018000000
7022,68562000000
7023,67533000000
7024,65937000000
7025,64411000000
7026,64878000000
7027,67984000000
7028,69471000000
7029,66915000000
7030,64438000000
7031,62239000000
7032,58027000000
7033,55402000000
7034,54093000000
7035,53215000000
7036,53011000000
7037,52726000000
7038,53365000000
7039,59662000000
7040,65867000000
7041,67323000000
7042,67488000000
7043,68643000000
7044,69801000000
7045,69343000000
7046,68289000000
7047,66328000000
7048,65229000000
7049,63916000000
7050,64442000000
7051,67682000000
7052,70907000000
7053,67998000000
7054,65404000000
7055,62710000000
7056,58605000000
7057,55939000000
7058,55067000000
7059,54229000000
7060,54187000000
7061,54557000000
7062,56542000000
7063,61822000000
7064,67145000000
7065,68669000000
7066,68713000000
7067,69286000000
7068,69835000000
7069,69146000000
7070,67689000000
7071,66166000000
7072,64823000000
7073,63419000000
7074,63586000000
7075,65967000000
7076,66515000000
7077,62751000000
7078,59553000000
7079,57643000000
7080,53668000000
7081,50056000000
7082,48370000000
7083,47107000000
7084,46509000000
7085,46488000000
7086,46678000000
7087,46992000000
7088,49588000000
7089,53132000000
7090,55541000000
7091,57184000000
7092,58128000000
7093,57201000000
7094,55270000000
7095,53861000000
7096,53210000000
7097,53075000000
7098,54956000000
7099,58841000000
7100,58935000000
7101,55137000000
7102,53224000000
7103,51961000000
7104,48562000000
7105,45474000000
7106,43871000000
7107,44098000000
7108,43936000000
7109,44592000000
7110,44686000000
7111,44666000000
7112,46154000000
7113,48392000000
7114,51075000000
7115,54352000000
7116,57045000000
7117,57334000000
7118,55294000000
7119,53121000000
